,Loss,Val_Loss,MAE,Val_MAE,MSE,Val_MSE
78,10.136497497558594,10.700881004333496,2.33872652053833,2.4352128505706787,10.136497497558594,10.136497497558594
79,9.549169540405273,10.392646789550781,2.288459062576294,2.3865439891815186,9.549169540405273,9.549169540405273
80,9.50937557220459,10.737310409545898,2.2727510929107666,2.4250330924987793,9.50937557220459,9.50937557220459
81,9.290206909179688,10.188970565795898,2.2456276416778564,2.331294298171997,9.290206909179688,9.290206909179688
82,8.869195938110352,9.182546615600586,2.2004611492156982,2.256042003631592,8.869195938110352,8.869195938110352
83,8.739803314208984,9.291869163513184,2.1901564598083496,2.2785894870758057,8.739803314208984,8.739803314208984
84,8.444725036621094,8.774223327636719,2.146521806716919,2.2064309120178223,8.444725036621094,8.444725036621094
85,8.102668762207031,8.468355178833008,2.1195976734161377,2.1688899993896484,8.102668762207031,8.102668762207031
86,8.059030532836914,9.408970832824707,2.09793758392334,2.2609221935272217,8.059030532836914,8.059030532836914
87,7.939058303833008,8.007879257202148,2.0827667713165283,2.1184558868408203,7.939058303833008,7.939058303833008
88,7.665894031524658,8.32187271118164,2.054255962371826,2.1114938259124756,7.665894031524658,7.665894031524658
89,7.394467830657959,8.034770011901855,2.0130882263183594,2.0948486328125,7.394467830657959,7.394467830657959
90,7.3746232986450195,7.77630090713501,1.9995379447937012,2.0480782985687256,7.3746232986450195,7.3746232986450195
91,7.377623558044434,7.186318874359131,1.9907004833221436,1.996787428855896,7.377623558044434,7.377623558044434
92,6.564706325531006,7.441280364990234,1.8957202434539795,2.0100038051605225,6.564706325531006,6.564706325531006
93,6.644148349761963,6.5908122062683105,1.9022457599639893,1.9068503379821777,6.644148349761963,6.644148349761963
94,6.585694313049316,7.112739086151123,1.8767168521881104,1.926295280456543,6.585694313049316,6.585694313049316
95,6.114151477813721,6.540524959564209,1.8190244436264038,1.895066261291504,6.114151477813721,6.114151477813721
96,5.980559825897217,6.173926830291748,1.8103798627853394,1.8282642364501953,5.980559825897217,5.980559825897217
97,5.90834379196167,6.504630088806152,1.7903947830200195,1.8700768947601318,5.90834379196167,5.90834379196167
98,5.695427894592285,5.660893440246582,1.7490613460540771,1.761085033416748,5.695427894592285,5.695427894592285
99,5.460790634155273,6.149563789367676,1.7105991840362549,1.8029652833938599,5.460790634155273,5.460790634155273
100,5.8489203453063965,5.7879252433776855,1.754472017288208,1.752079725265503,5.8489203453063965,5.8489203453063965
101,5.360713005065918,5.13496732711792,1.6797406673431396,1.6455236673355103,5.360713005065918,5.360713005065918
102,5.213352680206299,5.582730770111084,1.655916690826416,1.681206226348877,5.213352680206299,5.213352680206299
103,5.041957378387451,5.3081583976745605,1.620324969291687,1.6557945013046265,5.041957378387451,5.041957378387451
104,4.7019734382629395,4.81071662902832,1.5647350549697876,1.5903793573379517,4.7019734382629395,4.7019734382629395
105,4.48212194442749,4.88105583190918,1.5321168899536133,1.567694902420044,4.48212194442749,4.48212194442749
106,5.105593681335449,5.155063152313232,1.6180850267410278,1.6219817399978638,5.105593681335449,5.105593681335449
107,4.487522125244141,5.0674896240234375,1.5234804153442383,1.635403037071228,4.487522125244141,4.487522125244141
108,4.3479132652282715,5.007812023162842,1.4845890998840332,1.57534658908844,4.3479132652282715,4.3479132652282715
109,4.689311981201172,4.914374828338623,1.536977767944336,1.5496002435684204,4.689311981201172,4.689311981201172
110,4.3282880783081055,4.139368534088135,1.4790632724761963,1.4431208372116089,4.3282880783081055,4.3282880783081055
111,4.113058567047119,4.853794574737549,1.4366098642349243,1.5561308860778809,4.113058567047119,4.113058567047119
112,4.051591873168945,4.209431171417236,1.4219425916671753,1.434099793434143,4.051591873168945,4.051591873168945
113,3.862194538116455,3.872633457183838,1.3805921077728271,1.380845069885254,3.862194538116455,3.862194538116455
114,3.60990571975708,3.6288328170776367,1.3509925603866577,1.3381116390228271,3.60990571975708,3.60990571975708
115,3.7046968936920166,4.011861324310303,1.3643643856048584,1.3823972940444946,3.7046968936920166,3.7046968936920166
116,3.756645679473877,4.352599143981934,1.364915370941162,1.441546082496643,3.756645679473877,3.756645679473877
117,3.8142001628875732,3.6694090366363525,1.3621853590011597,1.316903829574585,3.8142001628875732,3.8142001628875732
118,3.4358372688293457,3.607710599899292,1.2923059463500977,1.3040311336517334,3.4358372688293457,3.4358372688293457
119,3.5029492378234863,3.3360767364501953,1.3008910417556763,1.244517207145691,3.5029492378234863,3.5029492378234863
120,3.2040162086486816,3.6809427738189697,1.2635215520858765,1.3025370836257935,3.2040162086486816,3.2040162086486816
121,3.4735608100891113,3.7398018836975098,1.2994393110275269,1.307588815689087,3.4735608100891113,3.4735608100891113
122,3.5078978538513184,3.719083070755005,1.2873032093048096,1.2743529081344604,3.5078978538513184,3.5078978538513184
123,3.308234453201294,3.6194701194763184,1.246658205986023,1.319495439529419,3.308234453201294,3.308234453201294
124,3.2939069271087646,3.371154546737671,1.2564635276794434,1.231177568435669,3.2939069271087646,3.2939069271087646
125,3.7963814735412598,3.3382978439331055,1.3317686319351196,1.2718989849090576,3.7963814735412598,3.7963814735412598
126,2.896130323410034,3.1226606369018555,1.2005282640457153,1.1994950771331787,2.896130323410034,2.896130323410034
127,2.831522226333618,3.1211764812469482,1.1760767698287964,1.205580711364746,2.831522226333618,2.831522226333618
128,2.8259592056274414,3.148350954055786,1.1809443235397339,1.1934007406234741,2.8259592056274414,2.8259592056274414
129,2.8202414512634277,3.4530184268951416,1.1740601062774658,1.2338852882385254,2.8202414512634277,2.8202414512634277
130,2.8399739265441895,3.2218756675720215,1.1704061031341553,1.2076623439788818,2.8399739265441895,2.8399739265441895
131,2.78371262550354,2.971069097518921,1.159062385559082,1.1558476686477661,2.78371262550354,2.78371262550354
132,2.8943123817443848,3.039208173751831,1.1863597631454468,1.1646612882614136,2.8943123817443848,2.8943123817443848
133,3.0901081562042236,2.980452060699463,1.2023017406463623,1.1835460662841797,3.0901081562042236,3.0901081562042236
134,2.6747334003448486,2.8606343269348145,1.1409724950790405,1.1397759914398193,2.6747334003448486,2.6747334003448486
135,3.2465686798095703,4.365108013153076,1.2329403162002563,1.384005069732666,3.2465686798095703,3.2465686798095703
136,3.2034912109375,3.456186294555664,1.225111484527588,1.2384840250015259,3.2034912109375,3.2034912109375
137,2.8754234313964844,3.253952741622925,1.157579779624939,1.190596342086792,2.8754234313964844,2.8754234313964844
138,2.7341439723968506,2.6009535789489746,1.1355971097946167,1.0852177143096924,2.7341439723968506,2.7341439723968506
139,2.5924832820892334,2.943681478500366,1.111364722251892,1.1283293962478638,2.5924832820892334,2.5924832820892334
140,2.922210454940796,2.8312954902648926,1.170430302619934,1.1337651014328003,2.922210454940796,2.922210454940796
141,4.053622245788574,2.7504472732543945,1.3109101057052612,1.1009478569030762,4.053622245788574,4.053622245788574
142,3.051905632019043,2.765432357788086,1.1761974096298218,1.130641222000122,3.051905632019043,3.051905632019043
143,2.62905216217041,2.594817638397217,1.1072616577148438,1.0648890733718872,2.62905216217041,2.62905216217041
144,2.611069917678833,2.531062126159668,1.102239966392517,1.053373098373413,2.611069917678833,2.611069917678833
145,2.562887668609619,3.018669605255127,1.1049821376800537,1.1399296522140503,2.562887668609619,2.562887668609619
146,2.465153217315674,2.616368055343628,1.0912100076675415,1.082944393157959,2.465153217315674,2.465153217315674
147,2.23917818069458,2.372443914413452,1.0343011617660522,1.0352309942245483,2.23917818069458,2.23917818069458
148,2.26107120513916,2.54054594039917,1.0420931577682495,1.0546190738677979,2.26107120513916,2.26107120513916
149,2.2318789958953857,3.0897064208984375,1.0282412767410278,1.1747164726257324,2.2318789958953857,2.2318789958953857
150,2.604253053665161,3.604797124862671,1.0969510078430176,1.2635396718978882,2.604253053665161,2.604253053665161
151,3.2316696643829346,2.7198939323425293,1.1897978782653809,1.0753145217895508,3.2316696643829346,3.2316696643829346
152,2.521052122116089,2.6779143810272217,1.089356780052185,1.0718445777893066,2.521052122116089,2.521052122116089
153,2.322979688644409,2.614649772644043,1.0530345439910889,1.0644409656524658,2.322979688644409,2.322979688644409
154,2.5400331020355225,2.1981868743896484,1.0889561176300049,0.9907556772232056,2.5400331020355225,2.5400331020355225
155,2.3627233505249023,3.345857858657837,1.0467723608016968,1.2124272584915161,2.3627233505249023,2.3627233505249023
156,2.6426918506622314,2.1929545402526855,1.1090210676193237,0.9838736653327942,2.6426918506622314,2.6426918506622314
157,2.0460634231567383,2.4582550525665283,0.9911215901374817,1.0210458040237427,2.0460634231567383,2.0460634231567383
158,2.107966661453247,2.1315085887908936,0.9978038668632507,0.9773550033569336,2.107966661453247,2.107966661453247
159,1.9214462041854858,2.6317715644836426,0.9712209701538086,1.0258454084396362,1.9214462041854858,1.9214462041854858
160,2.159646511077881,2.3477816581726074,1.007459044456482,0.9972217679023743,2.159646511077881,2.159646511077881
161,1.9937855005264282,2.2661757469177246,0.9782302379608154,0.9753918051719666,1.9937855005264282,1.9937855005264282
162,2.0665202140808105,2.4913666248321533,0.9971150755882263,1.0341517925262451,2.0665202140808105,2.0665202140808105
163,2.2083232402801514,2.1847734451293945,1.0129344463348389,1.001090407371521,2.2083232402801514,2.2083232402801514
164,2.0421109199523926,2.1618635654449463,0.9872146844863892,0.9583984017372131,2.0421109199523926,2.0421109199523926
165,2.2888479232788086,2.885745048522949,1.0005635023117065,1.0858876705169678,2.2888479232788086,2.2888479232788086
166,2.13903546333313,2.2541069984436035,0.9948064684867859,0.9706501364707947,2.13903546333313,2.13903546333313
167,2.042996406555176,2.7014172077178955,0.9766406416893005,1.079224944114685,2.042996406555176,2.042996406555176
168,2.073046922683716,2.481499195098877,0.9778954386711121,1.032252550125122,2.073046922683716,2.073046922683716
169,2.7470333576202393,2.86997652053833,1.0983690023422241,1.1389293670654297,2.7470333576202393,2.7470333576202393
170,2.45430850982666,3.2609574794769287,1.0666850805282593,1.133595585823059,2.45430850982666,2.45430850982666
171,2.3142056465148926,2.1690359115600586,1.0245943069458008,0.9459258317947388,2.3142056465148926,2.3142056465148926
172,2.3397305011749268,2.3491625785827637,1.0161381959915161,0.9754458069801331,2.3397305011749268,2.3397305011749268
173,2.1700613498687744,2.7720184326171875,1.0029652118682861,1.090539813041687,2.1700613498687744,2.1700613498687744
174,2.718158006668091,3.383765459060669,1.0929548740386963,1.1554088592529297,2.718158006668091,2.718158006668091
175,2.3533904552459717,2.662278413772583,1.0234043598175049,1.0245940685272217,2.3533904552459717,2.3533904552459717
176,2.093705654144287,2.427842378616333,0.9759283065795898,1.0169486999511719,2.093705654144287,2.093705654144287
177,1.9989731311798096,2.8980963230133057,0.9619434475898743,1.0777219533920288,1.9989731311798096,1.9989731311798096
178,1.9340459108352661,2.054518461227417,0.9354891180992126,0.9355583190917969,1.9340459108352661,1.9340459108352661
179,1.8173635005950928,2.35723876953125,0.9252863526344299,0.9781564474105835,1.8173635005950928,1.8173635005950928
180,1.800527572631836,2.5239200592041016,0.9174067974090576,1.0192500352859497,1.800527572631836,1.800527572631836
181,1.9615507125854492,2.0451369285583496,0.9438834190368652,0.9311771392822266,1.9615507125854492,1.9615507125854492
182,2.4111506938934326,2.328639268875122,1.013685941696167,0.9721133708953857,2.4111506938934326,2.4111506938934326
183,2.1922836303710938,2.8313522338867188,1.0037490129470825,1.0914334058761597,2.1922836303710938,2.1922836303710938
184,1.7694661617279053,1.8525476455688477,0.9073352217674255,0.8752505779266357,1.7694661617279053,1.7694661617279053
185,1.9516907930374146,2.182990074157715,0.9465137124061584,0.9631149768829346,1.9516907930374146,1.9516907930374146
186,2.053814649581909,2.218459129333496,0.9458532929420471,0.956841766834259,2.053814649581909,2.053814649581909
187,1.8881089687347412,2.0156362056732178,0.9365543127059937,0.9329187870025635,1.8881089687347412,1.8881089687347412
188,1.7261418104171753,1.8660149574279785,0.8989790678024292,0.8892509937286377,1.7261418104171753,1.7261418104171753
189,1.841679573059082,2.6766746044158936,0.9171246886253357,1.033260464668274,1.841679573059082,1.841679573059082
190,1.7622833251953125,2.815060615539551,0.8893179297447205,1.0773652791976929,1.7622833251953125,1.7622833251953125
191,2.253044843673706,2.1645843982696533,0.9969042539596558,0.9402338266372681,2.253044843673706,2.253044843673706
192,1.9320191144943237,2.1644058227539062,0.9224622845649719,0.9538131952285767,1.9320191144943237,1.9320191144943237
193,2.1008460521698,2.968353509902954,0.9602742195129395,1.0981837511062622,2.1008460521698,2.1008460521698
194,1.704369068145752,2.287966251373291,0.8905673027038574,0.971149742603302,1.704369068145752,1.704369068145752
195,1.5354503393173218,2.6964111328125,0.8510847687721252,1.0706899166107178,1.5354503393173218,1.5354503393173218
196,2.2923316955566406,3.0002949237823486,0.9987263083457947,1.1394785642623901,2.2923316955566406,2.2923316955566406
197,1.885420322418213,1.9329146146774292,0.9341359734535217,0.8755307793617249,1.885420322418213,1.885420322418213
198,1.540335774421692,1.8935232162475586,0.8479951024055481,0.9027524590492249,1.540335774421692,1.540335774421692
199,1.7933542728424072,2.351414203643799,0.9032098054885864,1.0092953443527222,1.7933542728424072,1.7933542728424072
200,1.6734998226165771,1.9481337070465088,0.8816620111465454,0.9004309773445129,1.6734998226165771,1.6734998226165771
201,1.6737624406814575,2.1359243392944336,0.8828158378601074,0.9259882569313049,1.6737624406814575,1.6737624406814575
202,1.9422458410263062,1.5952619314193726,0.9266012907028198,0.8320349454879761,1.9422458410263062,1.9422458410263062
203,1.9433913230895996,2.757591485977173,0.9607288241386414,1.1172274351119995,1.9433913230895996,1.9433913230895996
204,2.4331047534942627,3.126150131225586,1.0149500370025635,1.156886100769043,2.4331047534942627,2.4331047534942627
205,2.0723743438720703,1.9637174606323242,0.954730212688446,0.8759170174598694,2.0723743438720703,2.0723743438720703
206,1.9428521394729614,1.9018151760101318,0.9205312728881836,0.9146547913551331,1.9428521394729614,1.9428521394729614
207,1.9388459920883179,1.84307062625885,0.9143586754798889,0.8863087892532349,1.9388459920883179,1.9388459920883179
208,1.6743711233139038,1.7300505638122559,0.8785615563392639,0.846822202205658,1.6743711233139038,1.6743711233139038
209,1.3776313066482544,1.545334815979004,0.7945889234542847,0.8122695684432983,1.3776313066482544,1.3776313066482544
210,1.3056352138519287,1.5956591367721558,0.7756658792495728,0.8020828366279602,1.3056352138519287,1.3056352138519287
211,1.6814454793930054,2.743548631668091,0.8728221654891968,1.0717992782592773,1.6814454793930054,1.6814454793930054
212,1.7037369012832642,1.6134899854660034,0.8816133141517639,0.8347998261451721,1.7037369012832642,1.7037369012832642
213,1.5733762979507446,1.6440925598144531,0.8509527444839478,0.8325363397598267,1.5733762979507446,1.5733762979507446
214,1.8830472230911255,1.8117930889129639,0.8902419805526733,0.8618146181106567,1.8830472230911255,1.8830472230911255
215,1.7323238849639893,2.139143466949463,0.8782005906105042,0.925364077091217,1.7323238849639893,1.7323238849639893
216,1.3286490440368652,1.5603476762771606,0.7972840070724487,0.7862761616706848,1.3286490440368652,1.3286490440368652
217,1.3259114027023315,1.4509148597717285,0.7855068445205688,0.7858097553253174,1.3259114027023315,1.3259114027023315
218,1.6753109693527222,1.751251459121704,0.8632375597953796,0.8598452210426331,1.6753109693527222,1.6753109693527222
219,1.7810969352722168,1.7853960990905762,0.8722581267356873,0.8634558320045471,1.7810969352722168,1.7810969352722168
220,1.9690014123916626,2.001533269882202,0.9143836498260498,0.9053081274032593,1.9690014123916626,1.9690014123916626
221,1.952802062034607,1.8458045721054077,0.9266547560691833,0.8860012292861938,1.952802062034607,1.952802062034607
222,1.7912575006484985,1.8210301399230957,0.8944329023361206,0.8526691794395447,1.7912575006484985,1.7912575006484985
223,1.443872094154358,1.7408602237701416,0.8158498406410217,0.8469327688217163,1.443872094154358,1.443872094154358
224,1.2871168851852417,1.3831592798233032,0.7669436931610107,0.7597686052322388,1.2871168851852417,1.2871168851852417
225,1.2632046937942505,1.4141126871109009,0.7721686959266663,0.7751070857048035,1.2632046937942505,1.2632046937942505
226,1.292239785194397,1.529300570487976,0.7655227184295654,0.7882415056228638,1.292239785194397,1.292239785194397
227,1.3080958127975464,1.3872795104980469,0.7867118716239929,0.7605682015419006,1.3080958127975464,1.3080958127975464
228,1.617484450340271,2.0029122829437256,0.8523012399673462,0.9395982623100281,1.617484450340271,1.617484450340271
229,1.732697606086731,2.1648106575012207,0.8801496028900146,0.9356253743171692,1.732697606086731,1.732697606086731
230,1.6108241081237793,1.418699860572815,0.8359495401382446,0.7791848182678223,1.6108241081237793,1.6108241081237793
231,1.2097638845443726,1.3454481363296509,0.7626773118972778,0.7709676027297974,1.2097638845443726,1.2097638845443726
232,1.4219214916229248,1.9200679063796997,0.795120358467102,0.8798788189888,1.4219214916229248,1.4219214916229248
233,1.7100661993026733,1.4666260480880737,0.8577093482017517,0.7933867573738098,1.7100661993026733,1.7100661993026733
234,1.7270994186401367,1.7856909036636353,0.8635530471801758,0.8831024765968323,1.7270994186401367,1.7270994186401367
235,1.4613877534866333,1.442793607711792,0.8235651850700378,0.7841418385505676,1.4613877534866333,1.4613877534866333
236,1.5029182434082031,2.1376571655273438,0.8085189461708069,0.9513194561004639,1.5029182434082031,1.5029182434082031
237,1.8377501964569092,2.141606092453003,0.8779775500297546,0.8823468685150146,1.8377501964569092,1.8377501964569092
238,1.8746622800827026,1.9570974111557007,0.8963961601257324,0.8677336573600769,1.8746622800827026,1.8746622800827026
239,1.9445714950561523,1.4632734060287476,0.9100738763809204,0.7675349116325378,1.9445714950561523,1.9445714950561523
240,1.5131338834762573,1.8878437280654907,0.8379867672920227,0.9429691433906555,1.5131338834762573,1.5131338834762573
241,1.82047438621521,1.61313796043396,0.9000592231750488,0.805622398853302,1.82047438621521,1.82047438621521
242,1.6103098392486572,1.7113373279571533,0.8380160331726074,0.8626382946968079,1.6103098392486572,1.6103098392486572
243,1.4118671417236328,1.4009464979171753,0.7939004302024841,0.7597437500953674,1.4118671417236328,1.4118671417236328
244,1.2048349380493164,1.4250622987747192,0.7414207458496094,0.7701273560523987,1.2048349380493164,1.2048349380493164
245,1.8590493202209473,3.1271286010742188,0.8793165683746338,1.0559667348861694,1.8590493202209473,1.8590493202209473
246,2.366488456726074,1.8473608493804932,0.9476839900016785,0.8641897439956665,2.366488456726074,2.366488456726074
247,1.4381061792373657,1.633827805519104,0.7928261756896973,0.8308510780334473,1.4381061792373657,1.4381061792373657
248,1.1228585243225098,1.2601284980773926,0.7218133211135864,0.719918966293335,1.1228585243225098,1.1228585243225098
249,1.1382393836975098,1.2721047401428223,0.7340126037597656,0.7225033640861511,1.1382393836975098,1.1382393836975098
250,1.2269889116287231,2.2064199447631836,0.751496434211731,1.0094739198684692,1.2269889116287231,1.2269889116287231
251,1.4034925699234009,1.246625542640686,0.8035695552825928,0.7114430665969849,1.4034925699234009,1.4034925699234009
252,1.0793430805206299,1.7514457702636719,0.7189411520957947,0.8728018999099731,1.0793430805206299,1.0793430805206299
253,1.548719048500061,2.996250867843628,0.798578679561615,1.0841622352600098,1.548719048500061,1.548719048500061
254,2.511467695236206,2.358290910720825,1.0149003267288208,0.9848462343215942,2.511467695236206,2.511467695236206
255,1.7972607612609863,1.941287636756897,0.8791805505752563,0.8916674256324768,1.7972607612609863,1.7972607612609863
256,2.6658124923706055,3.1916229724884033,1.0051695108413696,1.0302271842956543,2.6658124923706055,2.6658124923706055
257,1.7120121717453003,1.839154839515686,0.8495075702667236,0.8270887732505798,1.7120121717453003,1.7120121717453003
258,1.4237701892852783,2.4140467643737793,0.7884867191314697,0.9256832599639893,1.4237701892852783,1.4237701892852783
259,1.9866656064987183,1.3350703716278076,0.89824378490448,0.7563610076904297,1.9866656064987183,1.9866656064987183
260,1.8911088705062866,1.8763065338134766,0.8775655627250671,0.8772330284118652,1.8911088705062866,1.8911088705062866
261,1.2497003078460693,1.2753418684005737,0.7491633892059326,0.725449800491333,1.2497003078460693,1.2497003078460693
262,1.1797924041748047,1.213568925857544,0.7295187711715698,0.7279314398765564,1.1797924041748047,1.1797924041748047
